"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"IJT","iShares S&P Small-Cap 600 Growth ETF","175.31","5057693500","n/a","n/a","n/a","n/a","https://www-qc.nasdaq.com/symbol/ijt",
"DVY","iShares Select Dividend ETF","99.98","18031393000","n/a","n/a","n/a","n/a","https://www-qc.nasdaq.com/symbol/dvy",
"SHV","iShares Short Treasury Bond ETF","110.25","8070300000","n/a","n/a","n/a","n/a","https://www-qc.nasdaq.com/symbol/shv",
"CRED","iShares U.S. Credit Bond ETF","111.59","1528783000","n/a","n/a","n/a","n/a","https://www-qc.nasdaq.com/symbol/cred",
"PFF","iShares U.S. Preferred Stock ETF","38.19","17613228000","n/a","n/a","n/a","n/a","https://www-qc.nasdaq.com/symbol/pff",
"ISRL","Isramco, Inc.","109.3","297043626.3","n/a","1983","Energy","Oil & Gas Production","https://www-qc.nasdaq.com/symbol/isrl",
"ITI","Iteris, Inc.","7.525","246723695.05","n/a","n/a","Consumer Durables","Telecommunications Equipment","https://www-qc.nasdaq.com/symbol/iti",
"ITRI","Itron, Inc.","71.2","2757235094.4","n/a","1993","Capital Goods","Electrical Products","https://www-qc.nasdaq.com/symbol/itri",
"ITRN","Ituran Location and Control Ltd.","34.05","713964383.85","n/a","2005","Consumer Non-Durables","Electronic Components","https://www-qc.nasdaq.com/symbol/itrn",
"ITUS","ITUS Corporation","3.64","60458212.36","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www-qc.nasdaq.com/symbol/itus",
"IVENC","Ivy NextShares","100.05","0","n/a","n/a","n/a","n/a","https://www-qc.nasdaq.com/symbol/ivenc",
"IVFGC","Ivy NextShares","100.02","0","n/a","n/a","n/a","n/a","https://www-qc.nasdaq.com/symbol/ivfgc",
"IVFVC","Ivy NextShares","99.99","0","n/a","n/a","n/a","n/a","https://www-qc.nasdaq.com/symbol/ivfvc",
"IXYS","IXYS Corporation","24.35","797927658.05","n/a","n/a","Technology","Semiconductors","https://www-qc.nasdaq.com/symbol/ixys",
"IZEA","IZEA Inc.","5.52","31609374.72","n/a","n/a","Consumer Services","Advertising","https://www-qc.nasdaq.com/symbol/izea",
"JJSF","J & J Snack Foods Corp.","146.59","2736429978.65","n/a","1986","Consumer Non-Durables","Specialty Foods","https://www-qc.nasdaq.com/symbol/jjsf",
"MAYS","J. W. Mays, Inc.","37.1","74785438","n/a","n/a","Consumer Services","Building operators","https://www-qc.nasdaq.com/symbol/mays",
"JBHT","J.B. Hunt Transport Services, Inc.","120.93","13272296662.35","n/a","n/a","Transportation","Trucking Freight/Courier Services","https://www-qc.nasdaq.com/symbol/jbht",
"JCOM","j2 Global, Inc.","77.54","3753622384.08","n/a","1999","Technology","Telecommunications Equipment","https://www-qc.nasdaq.com/symbol/jcom",
"JASO","JA Solar Holdings, Co., Ltd.","7.45","300131050.15","40286047","2007","Technology","Semiconductors","https://www-qc.nasdaq.com/symbol/jaso",
"JKHY","Jack Henry & Associates, Inc.","122.68","9475124166.2","n/a","1985","Technology","EDP Services","https://www-qc.nasdaq.com/symbol/jkhy",
"JACK","Jack In The Box Inc.","94.64","2785584357.92","n/a","n/a","Consumer Services","Restaurants","https://www-qc.nasdaq.com/symbol/jack",
"JXSB","Jacksonville Bancorp Inc.","32.02","58048129.42","n/a","n/a","Finance","Savings Institutions","https://www-qc.nasdaq.com/symbol/jxsb",
"JAGX","Jaguar Animal Health, Inc.","0.1408","13563094.1952","n/a","2015","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/jagx",
"JAKK","JAKKS Pacific, Inc.","2.5","67468575","n/a","1996","Consumer Non-Durables","Recreational Products/Toys","https://www-qc.nasdaq.com/symbol/jakk",
"JMBA","Jamba, Inc.","9.41","144253540.33","n/a","n/a","Consumer Services","Restaurants","https://www-qc.nasdaq.com/symbol/jmba",
"JRVR","James River Group Holdings, Ltd.","35.97","1065132273.48","n/a","2014","Finance","Property-Casualty Insurers","https://www-qc.nasdaq.com/symbol/jrvr",
"SGQI","Janus Henderson SG Global Quality Income ETF","28.9426","0","n/a","n/a","n/a","n/a","https://www-qc.nasdaq.com/symbol/sgqi",
"JSML","Janus Henderson Small Cap Growth Alpha ETF","37.47","7568940","n/a","n/a","n/a","n/a","https://www-qc.nasdaq.com/symbol/jsml",
"JSMD","Janus Henderson Small/Mid Cap Growth Alpha ETF","40.09","14111680","n/a","n/a","n/a","n/a","https://www-qc.nasdaq.com/symbol/jsmd",
"JASN","Jason Industries, Inc.","2.48","64396624.88","n/a","2013","Consumer Durables","Miscellaneous manufacturing industries","https://www-qc.nasdaq.com/symbol/jasn",
"JASNW","Jason Industries, Inc.","0.02","0","n/a","2013","Consumer Durables","Miscellaneous manufacturing industries","https://www-qc.nasdaq.com/symbol/jasnw",
"JAZZ","Jazz Pharmaceuticals plc","148.5","8902648656","n/a","2007","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/jazz",
"JD","JD.com, Inc.","46.61","42972995272.13","921969433","2014","Consumer Services","Other Specialty Stores","https://www-qc.nasdaq.com/symbol/jd",
"JSYN","Jensyn Acquistion Corpn.","10.25","52987375","n/a","2016","Public Utilities","Natural Gas Distribution","https://www-qc.nasdaq.com/symbol/jsyn",
"JSYNR","Jensyn Acquistion Corpn.","0.3301","0","n/a","2016","Public Utilities","Natural Gas Distribution","https://www-qc.nasdaq.com/symbol/jsynr",
"JSYNU","Jensyn Acquistion Corpn.","10.8","0","n/a","2016","Public Utilities","Natural Gas Distribution","https://www-qc.nasdaq.com/symbol/jsynu",
"JSYNW","Jensyn Acquistion Corpn.","0.2372","0","n/a","2016","Public Utilities","Natural Gas Distribution","https://www-qc.nasdaq.com/symbol/jsynw",
"JBLU","JetBlue Airways Corporation","22.34","7163252818.32","n/a","2002","Transportation","Air Freight/Delivery Services","https://www-qc.nasdaq.com/symbol/jblu",
"JTPY","JetPay Corporation","2.8","43885895.2","n/a","2011","Finance","Business Services","https://www-qc.nasdaq.com/symbol/jtpy",
"JCTCF","Jewett-Cameron Trading Company","15.4","34411207.6","n/a","n/a","Consumer Services","RETAIL: Building Materials","https://www-qc.nasdaq.com/symbol/jctcf",
"WYIG","JM Global Holding Company","9.63","53922106.44","n/a","2015","Finance","Business Services","https://www-qc.nasdaq.com/symbol/wyig",
"WYIGU","JM Global Holding Company","10.15","56833788.2","n/a","2015","Finance","Business Services","https://www-qc.nasdaq.com/symbol/wyigu",
"WYIGW","JM Global Holding Company","0.21","0","n/a","2015","Finance","Business Services","https://www-qc.nasdaq.com/symbol/wyigw",
"JMU","JMU Limited","1.13","19673888.73","17410521","2015","Technology","EDP Services","https://www-qc.nasdaq.com/symbol/jmu",
"JBSS","John B. Sanfilippo & Son, Inc.","63.32","715351937.88","n/a","1991","Consumer Non-Durables","Specialty Foods","https://www-qc.nasdaq.com/symbol/jbss",
"JOUT","Johnson Outdoors Inc.","62.96","629549569.04","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","https://www-qc.nasdaq.com/symbol/jout",
"JNCE","Jounce Therapeutics, Inc.","15.37","495617361.94","n/a","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www-qc.nasdaq.com/symbol/jnce",
"JNP","Juniper Pharmaceuticals, Inc.","5.9","63980266.7","n/a","n/a","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/jnp",
"JUNO","Juno Therapeutics, Inc.","50.09","5718920410.73","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www-qc.nasdaq.com/symbol/juno",
"KTWO","K2M Group Holdings, Inc.","20.57","891267800.39","n/a","2014","Health Care","Medical/Dental Instruments","https://www-qc.nasdaq.com/symbol/ktwo",
"KALU","Kaiser Aluminum Corporation","113.26","1914523368.66","n/a","n/a","Capital Goods","Metal Fabrications","https://www-qc.nasdaq.com/symbol/kalu",
"KALA","Kala Pharmaceuticals, Inc.","13.85","339617664.35","n/a","2017","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/kala",
"KALV","KalVista Pharmaceuticals, Inc.","9.99","107737194.96","n/a","2015","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/kalv",
"KMDA","Kamada Ltd.","5.5","221445504.5","n/a","2013","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/kmda",
"KNDI","Kandi Technologies Group, Inc.","7.3","350666727.4","n/a","n/a","Capital Goods","Auto Manufacturing","https://www-qc.nasdaq.com/symbol/kndi",
"KPTI","Karyopharm Therapeutics Inc.","10.52","496341753","n/a","2013","Health Care","Major Pharmaceuticals","https://www-qc.nasdaq.com/symbol/kpti",
"KAAC","Kayne Anderson Acquisition Corp.","9.71","457973509.4","n/a","2017","Finance","Business Services","https://www-qc.nasdaq.com/symbol/kaac",
"KAACU","Kayne Anderson Acquisition Corp.","10.01","0","n/a","2017","Finance","Business Services","https://www-qc.nasdaq.com/symbol/kaacu",
"KAACW","Kayne Anderson Acquisition Corp.","0.95","0","n/a","2017","Finance","Business Services","https://www-qc.nasdaq.com/symbol/kaacw",
"KBLM","KBL Merger Corp. IV","9.73","144758075","n/a","2017","Finance","Business Services","https://www-qc.nasdaq.com/symbol/kblm",
"KBLMR","KBL Merger Corp. IV","0.35","0","n/a","2017","Finance","Business Services","https://www-qc.nasdaq.com/symbol/kblmr",
"KBLMU","KBL Merger Corp. IV","10.2999","0","n/a","2017","Finance","Business Services","https://www-qc.nasdaq.com/symbol/kblmu",
"KBLMW","KBL Merger Corp. IV","0.28","0","n/a","2017","Finance","Business Services","https://www-qc.nasdaq.com/symbol/kblmw",
"KBSF","KBS Fashion Group Limited","5.19","9192175.08","n/a","2013","Consumer Non-Durables","Apparel","https://www-qc.nasdaq.com/symbol/kbsf",
"KCAP","KCAP Financial, Inc.","3.41","127326753.84","n/a","2006","n/a","n/a","https://www-qc.nasdaq.com/symbol/kcap",
"KCAPL","KCAP Financial, Inc.","25.3","0","n/a","n/a","n/a","n/a","https://www-qc.nasdaq.com/symbol/kcapl",
